trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
918,False,"{'a': 0.1, 'e': 0.6074101471828243}",30,10,-68.47590178257228,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",1
919,False,"{'a': 0.1, 'e': 0.6066154552208459}",20,10,-6.20781099579368,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
920,False,"{'a': 0.1, 'e': 0.6058201566434629}",25,6,-49.35553041485794,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 1}",1
921,False,"{'a': 0.1, 'e': 0.6050242522459737}",20,0,-2.1969970514638533,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
922,False,"{'a': 0.1, 'e': 0.6042277428242827}",20,0,-60.679218959906414,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
923,False,"{'a': 0.1, 'e': 0.6034306291748992}",20,0,-61.78424386557703,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
924,False,"{'a': 0.1, 'e': 0.6026329120949369}",20,9,-16.05496136690648,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
925,False,"{'a': 0.1, 'e': 0.6018345923821126}",20,5,-68.46830353577094,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 1}",1
926,False,"{'a': 0.1, 'e': 0.6010356708347461}",30,11,-99.63059623181805,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 2}",1
927,False,"{'a': 0.1, 'e': 0.6002361482517589}",30,0,-57.82825094646171,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 1}",0
928,False,"{'a': 0.1, 'e': 0.5994360254326734}",20,0,-57.39742816793892,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
929,False,"{'a': 0.1, 'e': 0.5986353031776125}",25,9,2.404941973397557,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
930,False,"{'a': 0.1, 'e': 0.5978339822872982}",20,0,-66.45668075871114,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
931,False,"{'a': 0.1, 'e': 0.5970320635630515}",25,11,13.955026793082684,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
932,False,"{'a': 0.1, 'e': 0.596229547806791}",30,16,-24.919218532255105,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
933,False,"{'a': 0.1, 'e': 0.5954264358210324}",20,8,1.427073748519766,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
934,False,"{'a': 0.1, 'e': 0.5946227284088876}",25,14,-1.5506796345755598,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
935,False,"{'a': 0.1, 'e': 0.5938184263740639}",20,0,24.055077948443333,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
936,False,"{'a': 0.1, 'e': 0.5930135305208634}",25,14,-39.35415412494288,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
937,False,"{'a': 0.1, 'e': 0.5922080416541816}",35,10,-83.44277039387819,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",1
938,False,"{'a': 0.1, 'e': 0.5914019605795077}",30,0,-47.112188272807735,"{0: 22, 1: 2, 2: 5, 3: 1, 4: 0}",0
939,False,"{'a': 0.1, 'e': 0.5905952881029224}",25,2,-1.6578661245447712,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 0}",1
940,False,"{'a': 0.1, 'e': 0.5897880250310983}",30,0,-42.89306383505514,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
941,False,"{'a': 0.1, 'e': 0.5889801721712982}",20,0,-31.44699243773912,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
942,False,"{'a': 0.1, 'e': 0.588171730331375}",30,0,-35.2719469638947,"{0: 22, 1: 3, 2: 5, 3: 0, 4: 0}",0
943,False,"{'a': 0.1, 'e': 0.5873627003197706}",30,19,19.692532711919423,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.1, 'e': 0.5865530829455148}",30,0,-66.83324443711447,"{0: 21, 1: 4, 2: 4, 3: 0, 4: 1}",0
945,False,"{'a': 0.1, 'e': 0.5857428790182249}",30,0,-69.41507214708695,"{0: 26, 1: 1, 2: 0, 3: 1, 4: 2}",0
946,False,"{'a': 0.1, 'e': 0.5849320893481048}",25,18,14.506400373680588,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.1, 'e': 0.5841207147459441}",20,10,8.149743905486364,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
948,False,"{'a': 0.1, 'e': 0.5833087560231173}",20,6,-36.67270285283904,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
949,False,"{'a': 0.1, 'e': 0.5824962139915831}",20,2,6.67468782669725,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
950,False,"{'a': 0.1, 'e': 0.5816830894638835}",30,2,-58.859588650326515,"{0: 22, 1: 0, 2: 5, 3: 0, 4: 1}",1
951,False,"{'a': 0.1, 'e': 0.5808693832531429}",20,14,-0.9668403505379766,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
952,False,"{'a': 0.1, 'e': 0.5800550961730674}",30,12,-40.79423581299231,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 1}",1
953,False,"{'a': 0.1, 'e': 0.579240229037944}",20,3,-27.99663268439166,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
954,False,"{'a': 0.1, 'e': 0.57842478266264}",25,3,-24.64767789186515,"{0: 18, 1: 1, 2: 1, 3: 2, 4: 0}",1
955,False,"{'a': 0.1, 'e': 0.5776087578626015}",20,14,-2.177791860527086,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.1, 'e': 0.5767921554538532}",30,10,0.4684291229649362,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
957,False,"{'a': 0.1, 'e': 0.5759749762529975}",30,22,15.827743294024605,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.1, 'e': 0.5751572210772137}",20,0,-63.57745292453858,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
959,False,"{'a': 0.1, 'e': 0.5743388907442566}",25,0,-75.0043372670521,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 2}",1
960,False,"{'a': 0.1, 'e': 0.5735199860724567}",20,0,-94.85745095219819,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
961,False,"{'a': 0.1, 'e': 0.5727005078807185}",20,0,-81.52349553382841,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
962,False,"{'a': 0.1, 'e': 0.5718804569885202}",20,0,-24.032976583478185,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
963,False,"{'a': 0.1, 'e': 0.5710598342159124}",20,0,-92.04059633031649,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
964,False,"{'a': 0.1, 'e': 0.5702386403835181}",25,3,-56.71396586912384,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 2}",1
965,False,"{'a': 0.1, 'e': 0.5694168763125309}",30,8,2.8176506640624126,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
966,False,"{'a': 0.1, 'e': 0.5685945428247149}",20,9,8.034207071329696,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
967,False,"{'a': 0.1, 'e': 0.5677716407424034}",25,14,4.602204802010722,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
968,False,"{'a': 0.1, 'e': 0.5669481708884985}",20,0,-96.71196801309935,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",1
969,False,"{'a': 0.1, 'e': 0.5661241340864699}",20,0,-18.006419660100715,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
970,False,"{'a': 0.1, 'e': 0.5652995311603544}",20,3,-38.986647064238554,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
971,False,"{'a': 0.1, 'e': 0.5644743629347548}",25,0,-6.362465740334494,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",0
972,False,"{'a': 0.1, 'e': 0.5636486302348395}",20,3,-10.095819407537766,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
973,False,"{'a': 0.1, 'e': 0.5628223338863407}",20,0,-59.70473099913222,"{0: 13, 1: 3, 2: 2, 3: 2, 4: 0}",0
974,False,"{'a': 0.1, 'e': 0.561995474715555}",20,13,11.973765550494198,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
975,False,"{'a': 0.1, 'e': 0.5611680535493415}",25,0,-13.405361867839929,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
976,False,"{'a': 0.1, 'e': 0.5603400712151212}",25,15,11.227288714096058,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
977,False,"{'a': 0.1, 'e': 0.5595115285408763}",20,0,-24.59482273078593,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
978,False,"{'a': 0.1, 'e': 0.5586824263551495}",20,0,-3.7108677370079404,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
979,False,"{'a': 0.1, 'e': 0.5578527654870429}",20,0,-6.772885361624278,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
980,False,"{'a': 0.1, 'e': 0.5570225467662173}",20,0,-34.81522867280458,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
981,False,"{'a': 0.1, 'e': 0.5561917710228914}",25,2,2.5533097637831537,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 0}",1
982,False,"{'a': 0.1, 'e': 0.5553604390878408}",35,0,-49.30445073698483,"{0: 28, 1: 2, 2: 4, 3: 0, 4: 1}",0
983,False,"{'a': 0.1, 'e': 0.5545285517923975}",25,0,-43.50258699765211,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
984,False,"{'a': 0.1, 'e': 0.5536961099684484}",35,16,-31.650298490984543,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 1}",1
985,False,"{'a': 0.1, 'e': 0.5528631144484356}",20,9,-38.06251480285816,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
986,False,"{'a': 0.1, 'e': 0.5520295660653545}",25,18,-8.554299487538334,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
987,False,"{'a': 0.1, 'e': 0.5511954656527531}",20,0,-47.34255043628209,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
988,False,"{'a': 0.1, 'e': 0.5503608140447322}",35,13,-58.841056230307046,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 1}",1
989,False,"{'a': 0.1, 'e': 0.5495256120759431}",20,10,3.760238812574763,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
990,False,"{'a': 0.1, 'e': 0.5486898605815876}",25,3,-30.962132737543993,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 0}",1
991,False,"{'a': 0.1, 'e': 0.5478535603974173}",25,0,-132.08641417632253,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 2}",0
992,False,"{'a': 0.1, 'e': 0.5470167123597323}",20,8,-5.078424126508828,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
993,False,"{'a': 0.1, 'e': 0.5461793173053805}",30,23,9.113669801350234,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
994,False,"{'a': 0.1, 'e': 0.5453413760717569}",20,12,-25.518108337704493,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
995,False,"{'a': 0.1, 'e': 0.5445028894968027}",35,13,-104.34857949675941,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 2}",1
996,False,"{'a': 0.1, 'e': 0.5436638584190043}",25,0,-56.80664331368003,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
997,False,"{'a': 0.1, 'e': 0.5428242836773929}",20,0,-59.78269531837274,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 1}",0
998,False,"{'a': 0.1, 'e': 0.541984166111543}",25,11,-77.06169626100959,"{0: 9, 1: 1, 2: 1, 3: 2, 4: 1}",1
999,False,"{'a': 0.1, 'e': 0.5411435065615721}",25,0,-135.85670569704368,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 3}",0
1000,False,"{'a': 0.1, 'e': 0.5403023058681398}",20,15,-32.645030558026235,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
1001,False,"{'a': 0.1, 'e': 0.5394605648724465}",30,0,-76.96126002285087,"{0: 25, 1: 0, 2: 3, 3: 0, 4: 2}",0
1002,False,"{'a': 0.1, 'e': 0.5386182844162335}",20,0,20.023052065922393,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1003,False,"{'a': 0.1, 'e': 0.5377754653417808}",20,0,-36.05983043262722,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
1004,False,"{'a': 0.1, 'e': 0.5369321084919078}",20,3,17.903923971372013,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1005,False,"{'a': 0.1, 'e': 0.5360882147099708}",20,11,16.179186882938417,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1006,False,"{'a': 0.1, 'e': 0.535243784839864}",20,7,-66.57257801823158,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 1}",1
1007,False,"{'a': 0.1, 'e': 0.5343988197260168}",20,6,-9.416653243958784,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
1008,False,"{'a': 0.1, 'e': 0.5335533202133944}",20,0,-8.876871282566718,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
1009,False,"{'a': 0.1, 'e': 0.5327072871474963}",20,3,9.066356763365665,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1010,False,"{'a': 0.1, 'e': 0.5318607213743555}",20,9,7.484595908540307,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1011,False,"{'a': 0.1, 'e': 0.5310136237405375}",30,4,8.011321879351708,"{0: 23, 1: 1, 2: 2, 3: 0, 4: 0}",1
1012,False,"{'a': 0.1, 'e': 0.5301659950931402}",25,0,-71.12026389437578,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
1013,False,"{'a': 0.1, 'e': 0.5293178362797918}",25,11,-8.932593701903821,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
1014,False,"{'a': 0.1, 'e': 0.5284691481486514}",25,1,-30.37553479715129,"{0: 20, 1: 0, 2: 2, 3: 2, 4: 0}",1
1015,False,"{'a': 0.1, 'e': 0.5276199315484067}",25,0,-213.15941555792466,"{0: 13, 1: 2, 2: 4, 3: 3, 4: 3}",0
1016,False,"{'a': 0.1, 'e': 0.5267701873282746}",30,14,-46.28989321698983,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 1}",1
1017,False,"{'a': 0.1, 'e': 0.525919916337999}",20,0,-52.51257516108803,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
1018,False,"{'a': 0.1, 'e': 0.525069119427851}",25,17,12.158349800085738,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1019,False,"{'a': 0.1, 'e': 0.5242177974486271}",20,0,-103.35271291933182,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
1020,False,"{'a': 0.1, 'e': 0.5233659512516496}",20,0,-73.71212954194185,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
1021,False,"{'a': 0.1, 'e': 0.5225135816887643}",20,0,-87.61701826966532,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
1022,False,"{'a': 0.1, 'e': 0.5216606896123411}",20,0,-57.67583501397019,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
1023,False,"{'a': 0.1, 'e': 0.5208072758752715}",30,0,1.7748375671518657,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
1024,False,"{'a': 0.1, 'e': 0.5199533413309697}",30,15,-5.768613593668052,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
1025,False,"{'a': 0.1, 'e': 0.5190988868333698}",30,0,-28.348134136955384,"{0: 24, 1: 0, 2: 6, 3: 0, 4: 0}",0
1026,False,"{'a': 0.1, 'e': 0.5182439132369262}",20,8,-31.291200368380743,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
1027,False,"{'a': 0.1, 'e': 0.5173884213966127}",20,2,-30.30935831414359,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 0}",1
1028,False,"{'a': 0.1, 'e': 0.5165324121679208}",20,6,0.8755265679430126,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1029,False,"{'a': 0.1, 'e': 0.5156758864068599}",35,15,-19.8274582598143,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",1
1030,False,"{'a': 0.1, 'e': 0.5148188449699553}",20,0,-58.10964303611982,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
1031,False,"{'a': 0.1, 'e': 0.513961288714249}",25,10,-120.00490528146744,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 3}",1
1032,False,"{'a': 0.1, 'e': 0.5131032184972966}",20,0,-58.337714727048386,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
1033,False,"{'a': 0.1, 'e': 0.5122446351771686}",20,0,-7.324664702597589,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1034,False,"{'a': 0.1, 'e': 0.5113855396124478}",35,12,5.99269016230212,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 0}",1
1035,False,"{'a': 0.1, 'e': 0.5105259326622303}",30,6,-19.819044886086747,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 0}",1
1036,False,"{'a': 0.1, 'e': 0.5096658151861225}",25,0,-150.71455272962763,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",1
1037,False,"{'a': 0.1, 'e': 0.5088051880442422}",20,6,2.915260443239613,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1038,False,"{'a': 0.1, 'e': 0.507944052097216}",25,2,-6.205195817144449,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 0}",1
1039,False,"{'a': 0.1, 'e': 0.5070824082061803}",20,0,-32.461882661524946,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
1040,False,"{'a': 0.1, 'e': 0.5062202572327784}",30,0,-5.556266772761119,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 0}",0
1041,False,"{'a': 0.1, 'e': 0.5053576000391616}",25,15,18.94385746901062,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1042,False,"{'a': 0.1, 'e': 0.5044944374879868}",35,9,-183.13843798672346,"{0: 16, 1: 1, 2: 4, 3: 2, 4: 3}",1
1043,False,"{'a': 0.1, 'e': 0.5036307704424168}",20,9,-27.85659430372153,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 0}",1
1044,False,"{'a': 0.1, 'e': 0.5027665997661179}",25,0,-76.12275896663665,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
1045,False,"{'a': 0.1, 'e': 0.5019019263232615}",20,16,6.922917113624693,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1046,False,"{'a': 0.1, 'e': 0.5010367509785203}",30,0,-92.29382923805642,"{0: 23, 1: 1, 2: 4, 3: 0, 4: 2}",0
1047,False,"{'a': 0.1, 'e': 0.5001710745970702}",20,0,-22.316281564721095,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
1048,False,"{'a': 0.1, 'e': 0.4993048980445869}",25,0,-34.94589747077341,"{0: 17, 1: 4, 2: 4, 3: 0, 4: 0}",0
1049,False,"{'a': 0.1, 'e': 0.49843822218724737}",25,0,-25.89968074364485,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
1050,False,"{'a': 0.1, 'e': 0.497571047891727}",30,10,-16.33890341892257,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",1
1051,False,"{'a': 0.1, 'e': 0.49670337602520037}",20,12,-47.4500342227707,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 1}",1
1052,False,"{'a': 0.1, 'e': 0.495835207455339}",20,0,-40.3259188678977,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1053,False,"{'a': 0.1, 'e': 0.49496654305031157}",35,1,-18.19941342755416,"{0: 28, 1: 1, 2: 5, 3: 0, 4: 0}",1
1054,False,"{'a': 0.1, 'e': 0.4940973836787822}",20,0,-18.304055665349477,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
1055,False,"{'a': 0.1, 'e': 0.4932277302099105}",25,16,8.11252765525785,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1056,False,"{'a': 0.1, 'e': 0.4923575835133496}",20,7,8.334107828596549,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1057,False,"{'a': 0.1, 'e': 0.4914869444592463}",20,0,20.046090898301518,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1058,False,"{'a': 0.1, 'e': 0.49061581391823933}",30,7,-71.72365445190542,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 1}",1
1059,False,"{'a': 0.1, 'e': 0.48974419276145953}",20,0,-16.977141590692014,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1060,False,"{'a': 0.1, 'e': 0.48887208186052755}",20,0,-151.89745511581063,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 3}",1
1061,False,"{'a': 0.1, 'e': 0.48799948208755467}",20,0,-38.483349478229826,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
1062,False,"{'a': 0.1, 'e': 0.4871263943151402}",20,0,-68.82861689777395,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
1063,False,"{'a': 0.1, 'e': 0.48625281941637216}",20,12,2.224263457788804,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1064,False,"{'a': 0.1, 'e': 0.48537875826482507}",25,3,-103.35311944539919,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 2}",1
1065,False,"{'a': 0.1, 'e': 0.4845042117345603}",25,0,-11.148324929465588,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
1066,False,"{'a': 0.1, 'e': 0.48362918070012406}",20,0,-80.04643977871342,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
1067,False,"{'a': 0.1, 'e': 0.48275366603654757}",20,6,-25.86978675985257,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
1068,False,"{'a': 0.1, 'e': 0.48187766861934506}",30,0,-25.63994702329458,"{0: 24, 1: 2, 2: 4, 3: 0, 4: 0}",0
1069,False,"{'a': 0.1, 'e': 0.4810011893245143}",25,0,-15.13611978378243,"{0: 22, 1: 0, 2: 1, 3: 2, 4: 0}",0
1070,False,"{'a': 0.1, 'e': 0.48012422902853413}",30,1,-26.092577375680406,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 1}",1
1071,False,"{'a': 0.1, 'e': 0.47924678860836506}",20,0,-35.57151771574491,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1072,False,"{'a': 0.1, 'e': 0.47836886894144715}",20,0,-44.87860473508542,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1073,False,"{'a': 0.1, 'e': 0.4774904709057004}",25,17,5.090071814214427,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1074,False,"{'a': 0.1, 'e': 0.47661159537952236}",30,8,-8.659809221721124,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 0}",1
1075,False,"{'a': 0.1, 'e': 0.4757322432417888}",20,0,-26.585617500877827,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",1
1076,False,"{'a': 0.1, 'e': 0.47485241537185147}",30,0,-111.39166159378797,"{0: 24, 1: 1, 2: 2, 3: 0, 4: 3}",0
1077,False,"{'a': 0.1, 'e': 0.4739721126495385}",20,0,-86.61108961293041,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
1078,False,"{'a': 0.1, 'e': 0.47309133595515224}",25,0,-44.52592799212459,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
1079,False,"{'a': 0.1, 'e': 0.4722100861694696}",20,0,3.389073225701453,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1080,False,"{'a': 0.1, 'e': 0.47132836417373997}",20,0,-37.01968159722166,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1081,False,"{'a': 0.1, 'e': 0.47044617084968565}",20,0,-21.043482869492337,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
1082,False,"{'a': 0.1, 'e': 0.46956350707949945}",20,0,-18.205235617985252,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
1083,False,"{'a': 0.1, 'e': 0.4686803737458455}",20,1,-64.5159702137819,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 1}",1
1084,False,"{'a': 0.1, 'e': 0.4677967717318567}",20,4,10.719766219272213,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1085,False,"{'a': 0.1, 'e': 0.4669127019211353}",25,0,-51.37240829658961,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
1086,False,"{'a': 0.1, 'e': 0.46602816519775075}",20,14,-1.57325686535674,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1087,False,"{'a': 0.1, 'e': 0.46514316244624}",35,21,-31.64487551069982,"{0: 11, 1: 0, 2: 1, 3: 2, 4: 0}",1
1088,False,"{'a': 0.1, 'e': 0.46425769455160537}",25,7,-44.69717211748423,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 0}",1
1089,False,"{'a': 0.1, 'e': 0.4633717623993151}",25,12,-74.72326687750243,"{0: 8, 1: 0, 2: 3, 3: 1, 4: 1}",1
1090,False,"{'a': 0.1, 'e': 0.4624853668753008}",25,0,-11.539808274699007,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
1091,False,"{'a': 0.1, 'e': 0.4615985088659584}",20,14,-12.565146871590796,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
1092,False,"{'a': 0.1, 'e': 0.46071118925814536}",25,0,-37.61069600639206,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
1093,False,"{'a': 0.1, 'e': 0.4598234089391817}",20,0,-58.340691088848835,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
1094,False,"{'a': 0.1, 'e': 0.4589351687968472}",30,1,-115.13339690718469,"{0: 23, 1: 1, 2: 2, 3: 0, 4: 3}",1
1095,False,"{'a': 0.1, 'e': 0.45804646971938234}",25,0,-47.774625198357114,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
1096,False,"{'a': 0.1, 'e': 0.45715731259548575}",25,0,-21.561355923464667,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
1097,False,"{'a': 0.1, 'e': 0.45626769831431485}",20,2,-28.64008507965648,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 0}",1
1098,False,"{'a': 0.1, 'e': 0.45537762776548346}",20,4,4.071665746633485,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1099,False,"{'a': 0.1, 'e': 0.4544871018390625}",35,17,9.74346434412327,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1100,False,"{'a': 0.1, 'e': 0.4535961214255773}",30,15,3.6481520797707327,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
